Tallas
"
36 2/3
"
"
37 1/3
"
"
38
"
"
38 2/3
"
"
39 1/3
"
"
40
"
"
40 2/3
"
"
36 2/3
"
"
37 1/3
"
"
38
"
"
38 2/3
"
"
39 1/3
"
"
40
"
"
40 2/3
"
"
41 1/3
"
"
42
"
"
36 2/3
"
"
37 1/3
"
"
38
"
"
38 2/3
"
"
39 1/3
"
"
40
"
"
40 2/3
"
"
41 1/3
"
"
42
"
"
36 2/3
"
"
37 1/3
"
"
38
"
"
38 2/3
"
"
39 1/3
"
"
40
"
"
40 2/3
"
"
36 2/3
"
"
37 1/3
"
"
38
"
"
38 2/3
"
"
39 1/3
"
"
40
"
"
40 2/3
"
"
36
"
"
36 2/3
"
"
37 1/3
"
"
38
"
"
38 2/3
"
"
39 1/3
"
"
40
"
"
40 2/3
"
"
41 1/3
"
"
42
"
"
42 2/3
"
"
43 1/3
"
"
36 2/3
"
"
37 1/3
"
"
38
"
"
38 2/3
"
"
39 1/3
"
"
40
"
"
40 2/3
"
"
41 1/3
"
"
42
"
"
36 2/3
"
"
37 1/3
"
"
38
"
"
38 2/3
"
"
39 1/3
"
"
40
"
"
40 2/3
"
"
36 2/3
"
"
37 1/3
"
"
38
"
"
38 2/3
"
"
39 1/3
"
"
40
"
"
40 2/3
"
"
41 1/3
"
"
42
"
"
36 2/3
"
"
37 1/3
"
"
38
"
"
38 2/3
"
"
39 1/3
"
"
40
"
"
40 2/3
"
"
41 1/3
"
"
42
"
"
36
"
"
36 2/3
"
"
37 1/3
"
"
38
"
"
38 2/3
"
"
39 1/3
"
"
40
"
"
40 2/3
"
"
36 2/3
"
"
37 1/3
"
"
38
"
"
38 2/3
"
"
39 1/3
"
"
40
"
"
40 2/3
"
"
41 1/3
"
"
42
"
"
36 2/3
"
"
37 1/3
"
"
38
"
"
38 2/3
"
"
39 1/3
"
"
40
"
"
40 2/3
"
"
41 1/3
"
"
42
"
"
36 2/3
"
"
37 1/3
"
"
38
"
"
38 2/3
"
"
39 1/3
"
"
40
"
"
40 2/3
"
"
41 1/3
"
"
42
"
"
37 1/3
"
"
38
"
"
38 2/3
"
"
39 1/3
"
"
40
"
"
40 2/3
"
"
41 1/3
"
"
36 2/3
"
"
37 1/3
"
"
38
"
"
38 2/3
"
"
39 1/3
"
"
40
"
"
40 2/3
"
"
36 2/3
"
"
37 1/3
"
"
38
"
"
38 2/3
"
"
39 1/3
"
"
40
"
"
40 2/3
"
"
37
"
"
37,5
"
"
38
"
"
38,5
"
"
39
"
"
40
"
"
40,5
"
"
36 2/3
"
"
37 1/3
"
"
38
"
"
38 2/3
"
"
39 1/3
"
"
40
"
"
40 2/3
"
"
36 2/3
"
"
37 1/3
"
"
38
"
"
38 2/3
"
"
39 1/3
"
"
40
"
"
40 2/3
"
"
36 2/3
"
"
37 1/3
"
"
38
"
"
38 2/3
"
"
39 1/3
"
"
40
"
"
40 2/3
"
"
36 2/3
"
"
37 1/3
"
"
38
"
"
38 2/3
"
"
39 1/3
"
"
40
"
"
40 2/3
"
"
36 2/3
"
"
37 1/3
"
"
38
"
"
38 2/3
"
"
39 1/3
"
"
40
"
"
40 2/3
"
"
41 1/3
"
"
42
"
"
38 2/3
"
"
39 1/3
"
"
40
"
"
40 2/3
"
"
41 1/3
"
"
42
"
"
36
"
"
36 2/3
"
"
37 1/3
"
"
38
"
"
39 1/3
"
"
40
"
"
41 1/3
"
"
36 2/3
"
"
37 1/3
"
"
38
"
"
38 2/3
"
"
39 1/3
"
"
40
"
"
40 2/3
"
"
36 2/3
"
"
37 1/3
"
"
38
"
"
38 2/3
"
"
39 1/3
"
"
40
"
"
40 2/3
"
"
36 2/3
"
"
37 1/3
"
"
38
"
"
38 2/3
"
"
39 1/3
"
"
40
"
"
40 2/3
"
"
36 2/3
"
"
37 1/3
"
"
38
"
"
38 2/3
"
"
39 1/3
"
"
40
"
"
40 2/3
"
"
41 1/3
"
"
36
"
"
36 2/3
"
"
37 1/3
"
"
38
"
"
38 2/3
"
"
39 1/3
"
"
40
"
"
40 2/3
"
"
41 1/3
"
"
42
"
"
36
"
"
36 2/3
"
"
37 1/3
"
"
38
"
"
38 2/3
"
"
39 1/3
"
"
40
"
"
40 2/3
"
"
36 2/3
"
"
37 1/3
"
"
38
"
"
38 2/3
"
"
39 1/3
"
"
40
"
"
40 2/3
"
"
36 2/3
"
"
37 1/3
"
"
38
"
"
38 2/3
"
"
39 1/3
"
"
40
"
"
40 2/3
"
"
36 2/3
"
"
37 1/3
"
"
38
"
"
38 2/3
"
"
39 1/3
"
"
40
"
"
40 2/3
"
"
37
"
"
37 1/3
"
"
38
"
"
38 2/3
"
"
39
"
"
40
"
"
40 2/3
"
"
37
"
"
37 1/3
"
"
38
"
"
38 2/3
"
"
39 1/3
"
"
40
"
"
40 2/3
"
"
36 2/3
"
"
37 1/3
"
"
38
"
"
38 2/3
"
"
39 1/3
"
"
40
"
"
40 2/3
"
"
37 1/3
"
"
38
"
"
38 2/3
"
"
39 1/3
"
"
40
"
"
40 2/3
"
"
41 1/3
"
"
36 2/3
"
"
37 1/3
"
"
38
"
"
38 2/3
"
"
39 1/3
"
"
40
"
"
40 2/3
"
"
36 2/3
"
"
37 1/3
"
"
38
"
"
38 2/3
"
"
39 1/3
"
"
40
"
"
40 2/3
"
"
37
"
"
37,5
"
"
38
"
"
38,5
"
"
39
"
"
40
"
"
40,5
"
"
36
"
"
36 2/3
"
"
37 1/3
"
"
38
"
"
38 2/3
"
"
39 1/3
"
"
40
"
"
40 2/3
"
"
36 2/3
"
"
37 1/3
"
"
38
"
"
38 2/3
"
"
39 1/3
"
"
40
"
"
40 2/3
"
"
41 1/3
"
"
42
"
"
37
"
"
37 1/3
"
"
38
"
"
38 2/3
"
"
39
"
"
40
"
"
40 2/3
"
"
41
"
"
42
"
"
36 2/3
"
"
37 1/3
"
"
38
"
"
38 2/3
"
"
39 1/3
"
"
40
"
"
40 2/3
"
"
41 1/3
"
"
42
"
"
36 2/3
"
"
37 1/3
"
"
38
"
"
38 2/3
"
"
39 1/3
"
"
40
"
"
40 2/3
"
"
41 1/3
"
"
42
"
"
36
"
"
36 2/3
"
"
37 1/3
"
"
38
"
"
38 2/3
"
"
39 1/3
"
"
40
"
"
40 2/3
"
"
41 1/3
"
"
42
"
"
42 2/3
"
"
36
"
"
36 2/3
"
"
37 1/3
"
"
38
"
"
39 1/3
"
"
40
"
"
41 1/3
"
"
36 2/3
"
"
37 1/3
"
"
38
"
"
38 2/3
"
"
39 1/3
"
"
40
"
"
40 2/3
"
"
36 2/3
"
"
37 1/3
"
"
38
"
"
38 2/3
"
"
39 1/3
"
"
40
"
"
40 2/3
"
"
36
"
"
36 2/3
"
"
37 1/3
"
"
38
"
"
38 2/3
"
"
39 1/3
"
"
40
"
"
40 2/3
"
"
41 1/3
"
"
36 2/3
"
"
37 1/3
"
"
38
"
"
38 2/3
"
"
39 1/3
"
"
40
"
"
40 2/3
"
"
36 2/3
"
"
37 1/3
"
"
38
"
"
38 2/3
"
"
39 1/3
"
"
40
"
"
40
"
"
40 2/3
"
"
41 1/3
"
"
42
"
"
42 2/3
"
"
36
"
"
36 2/3
"
"
37 1/3
"
"
38
"
"
39 1/3
"
"
40
"
"
41 1/3
"
"
36 2/3
"
"
37 1/3
"
"
38
"
"
38 2/3
"
"
39 1/3
"
"
40
"
"
40 2/3
"
"
36 2/3
"
"
37 1/3
"
"
38
"
"
38 2/3
"
"
39 1/3
"
"
40
"
"
40 2/3
"
"
36 2/3
"
"
37 1/3
"
"
38
"
"
38 2/3
"
"
39 1/3
"
"
40
"
"
40 2/3
"
"
36 2/3
"
"
37 1/3
"
"
38
"
"
38 2/3
"
"
39 1/3
"
"
40
"
"
40 2/3
"
"
36
"
"
36 2/3
"
"
37 1/3
"
"
38
"
"
38 2/3
"
"
39 1/3
"
"
40
"
"
40 2/3
"
"
36
"
"
36 2/3
"
"
37⅓
"
"
38
"
"
38⅔
"
"
39⅓
"
"
40
"
"
40⅔
"
"
36 2/3
"
"
37 1/3
"
"
38
"
"
38 2/3
"
"
39 1/3
"
"
40
"
"
40 2/3
"
"
41 1/3
"
"
36
"
"
36 2/3
"
"
37 1/3
"
"
38
"
"
38 2/3
"
"
39 1/3
"
"
40
"
"
40 2/3
"
"
36
"
"
36 2/3
"
"
37 1/3
"
"
38
"
"
38 2/3
"
"
39 1/3
"
"
40
"
"
40 2/3
"
"
36 2/3
"
"
37 1/3
"
"
38
"
"
38 2/3
"
"
39 1/3
"
"
40
"
"
40 2/3
"
"
36 2/3
"
"
37 1/3
"
"
38
"
"
38 2/3
"
"
39 1/3
"
"
40
"
"
36 2/3
"
"
39 1/3
"
"
40 2/3
"
"
41 1/3
"
"
43 1/3
"
"
36
"
"
36 2/3
"
"
37 1/3
"
"
38
"
"
38 2/3
"
"
39 1/3
"
"
40
"
"
40 2/3
"
"
41 1/3
"
"
42
"
"
36
"
"
36 2/3
"
"
37 1/3
"
"
38
"
"
39 1/3
"
"
40
"
"
41 1/3
"
"
36
"
"
36 2/3
"
"
37 1/3
"
"
38
"
"
39 1/3
"
"
40
"
"
41 1/3
"
"
36
"
"
37 1/3
"
"
38
"
"
38 2/3
"
"
39 1/3
"
"
40
"
"
40 2/3
"
"
41 1/3
"
"
42
"
"
44
"
"
36
"
"
36 2/3
"
"
37 1/3
"
"
38
"
"
38 2/3
"
"
39 1/3
"
"
40
"
"
40 2/3
"
"
42
"
"
36 2/3
"
"
37 1/3
"
"
38
"
"
38 2/3
"
"
39 1/3
"
"
40
"
"
40 2/3
"
"
36
"
"
37 1/3
"
"
38
"
"
38 2/3
"
"
39 1/3
"
"
40
"
"
41 1/3
"
"
36 2/3
"
"
37 1/3
"
"
38
"
"
38 2/3
"
"
39 1/3
"
"
40
"
"
36 2/3
"
"
37 1/3
"
"
38
"
"
38 2/3
"
"
39 1/3
"
"
40
"
"
36
"
"
37
"
"
38
"
"
39
"
"
40
"
"
41
"
"
42
"
"
43
"
"
44
"
"
45
"
"
46
"
"
36
"
"
37
"
"
38
"
"
39
"
"
40
"
"
41
"
"
42
"
"
36
"
"
37
"
"
38
"
"
39
"
"
40
"
"
41
"
"
42
"
"
36
"
"
37 1/2
"
"
38
"
"
39
"
"
40
"
"
41
"
"
36
"
"
37 1/2
"
"
38
"
"
39
"
"
40
"
"
41
"
"
36
"
"
37 1/2
"
"
38
"
"
39
"
"
40
"
"
41
"
"
37½
"
"
38
"
"
38½
"
"
39
"
"
40
"
"
36
"
"
36.5
"
"
37.5
"
"
38
"
"
38.5
"
"
39
"
"
40
"
"
40.5
"
"
41
"
"
36
"
"
37 1/2
"
"
38
"
"
39
"
"
40
"
"
41
"
"
36
"
"
37 1/2
"
"
38
"
"
39
"
"
40
"
"
41
"
"
41
"
"
42
"
"
43
"
"
44
"
"
45
"
"
46
"
"
36
"
"
37½
"
"
38
"
"
39
"
"
40
"
"
41
"
"
37 1/2
"
"
38
"
"
38 1/2
"
"
39
"
"
40
"
"
36
"
"
36,5
"
"
37,5
"
"
38
"
"
38,5
"
"
39
"
"
40
"
"
36
"
"
36 1/2
"
"
37 1/2
"
"
38
"
"
38 1/2
"
"
39
"
"
40
"
"
40 1/2
"
"
41
"
"
41
"
"
42
"
"
43
"
"
44
"
"
45
"
"
46
"
"
36
"
"
37 1/2
"
"
38
"
"
39
"
"
40
"
"
41
"
"
36,5
"
"
37,5
"
"
38
"
"
38,5
"
"
39
"
"
40
"
"
40,5
"
"
36
"
"
37,5
"
"
38
"
"
39
"
"
40
"
"
41
"
"
35 1/2
"
"
36 1/2
"
"
38
"
"
39
"
"
40 1/2
"
"
42
"
"
41
"
"
42
"
"
43
"
"
44
"
"
45
"
"
46
"
"
36
"
"
36 1/2
"
"
37 1/2
"
"
38
"
"
38 1/2
"
"
39
"
"
40
"
"
40 1/2
"
"
41
"
"
41
"
"
42 1/2
"
"
44
"
"
44 1/2
"
"
45 1/2
"
"
47 1/2
"
"
35 1/2
"
"
36
"
"
36 1/2
"
"
37 1/2
"
"
38
"
"
38 1/2
"
"
39
"
"
40
"
"
41
"
"
36
"
"
36½
"
"
37½
"
"
38
"
"
38½
"
"
39
"
"
40
"
"
40½
"
"
41
"
"
36
"
"
37,5
"
"
38
"
"
39
"
"
40
"
"
40 1/2
"
"
41
"
"
36
"
"
37½
"
"
38
"
"
39
"
"
40
"
"
41
"
"
36
"
"
36 1/2
"
"
37 1/2
"
"
38
"
"
38 1/2
"
"
39
"
"
40
"
"
40 1/2
"
"
41
"
"
36 1/2
"
"
37 1/2
"
"
38
"
"
38 1/2
"
"
39
"
"
40
"
"
40 1/2
"
"
41
"
"
36
"
"
37,5
"
"
38
"
"
39
"
"
40
"
"
41
"
"
36
"
"
37,5
"
"
38
"
"
39
"
"
40
"
"
41
"
"
36
"
"
37,5
"
"
38
"
"
39
"
"
40
"
"
41
"
"
36
"
"
37 1/2
"
"
38
"
"
39
"
"
40
"
"
41
"
"
36
"
"
37 1/2
"
"
38
"
"
39
"
"
40
"
"
41
"
"
36
"
"
36,5
"
"
37,5
"
"
38
"
"
38,5
"
"
39
"
"
40
"
"
40,5
"
"
41
"
"
42
"
"
42 1/2
"
"
36 1/2
"
"
38
"
"
39
"
"
40
"
"
36
"
"
37,5
"
"
38
"
"
39
"
"
40
"
"
41
"
"
36
"
"
36 1/2
"
"
37 1/2
"
"
38
"
"
38 1/2
"
"
39
"
"
40
"
"
37½
"
"
38
"
"
38½
"
"
39
"
"
40
"
"
40½
"
"
36
"
"
37 1/2
"
"
38
"
"
39
"
"
40
"
"
41
"
"
36,5
"
"
37,5
"
"
38
"
"
38,5
"
"
39
"
"
40
"
"
40,5
"
"
36 1/2
"
"
37 1/2
"
"
38
"
"
38 1/2
"
"
39
"
"
40
"
"
40 1/2
"
"
41
"
"
36 1/2
"
"
37 1/2
"
"
38
"
"
38 1/2
"
"
39
"
"
40
"
"
40 1/2
"
"
41
"
"
42
"
"
35,5
"
"
36,5
"
"
38
"
"
39
"
"
40,5
"
"
36
"
"
37,5
"
"
38
"
"
39
"
"
40
"
"
41
"
"
36
"
"
37½
"
"
38
"
"
39
"
"
40
"
"
41
"
"
36
"
"
37,5
"
"
38
"
"
39
"
"
40
"
"
41
"
"
36,5
"
"
37,5
"
"
38
"
"
38,5
"
"
39
"
"
40
"
"
40,5
"
"
36,5
"
"
37,5
"
"
38
"
"
38,5
"
"
39
"
"
40
"
"
40,5
"
"
36 1/2
"
"
37 1/2
"
"
38
"
"
38 1/2
"
"
39
"
"
40
"
"
40 1/2
"
"
41
"
"
42
"
"
42,5
"
"
43
"
"
44
"
"
44,5
"
"
45
"
"
45,5
"
"
36 1/2
"
"
37 1/2
"
"
38
"
"
38 1/2
"
"
39
"
"
40
"
"
40 1/2
"
"
41
"
"
36½
"
"
37½
"
"
38
"
"
38½
"
"
39
"
"
40
"
"
40½
"
"
41
"
"
42
"
"
36
"
"
37 1/2
"
"
38
"
"
39
"
"
40
"
"
41
"
"
37 1/2
"
"
38 1/2
"
"
39
"
"
40
"
"
40 1/2
"
"
36
"
"
37 1/2
"
"
38
"
"
39
"
"
40
"
"
41
"
"
36
"
"
37½
"
"
38
"
"
39
"
"
40
"
"
41
"
"
36
"
"
37 1/2
"
"
38
"
"
39
"
"
40
"
"
41
"
"
36
"
"
37 1/2
"
"
38
"
"
39
"
"
40
"
"
41
"
"
36
"
"
37 1/2
"
"
38
"
"
39
"
"
40
"
"
41
"
"
36
"
"
37½
"
"
38
"
"
39
"
"
40
"
"
41
"
"
36
"
"
37 1/2
"
"
38
"
"
39
"
"
40
"
"
41
"
"
36
"
"
37 1/2
"
"
38
"
"
39
"
"
40
"
"
41
"
"
39
"
"
40
"
"
40½
"
"
41
"
"
42
"
"
39
"
"
40
"
"
40½
"
"
41
"
"
42
"
"
36½
"
"
37½
"
"
38
"
"
38½
"
"
39
"
"
40
"
"
39
"
"
40
"
"
40 1/2
"
"
41
"
"
42
"
"
36 1/2
"
"
37 1/2
"
"
38
"
"
38 1/2
"
"
39
"
"
40
"
"
40 1/2
"
"
36
"
"
37 1/2
"
"
38
"
"
39
"
"
40
"
"
41
"
"
36
"
"
37½
"
"
38
"
"
39
"
"
40
"
"
41
"
"
36 1/2
"
"
37½
"
"
38
"
"
38½
"
"
39
"
"
40
"
"
40½
"
"
36 1/2
"
"
37 1/2
"
"
38
"
"
38 1/2
"
"
39
"
"
40
"
"
40 1/2
"
"
36
"
"
37
"
"
38
"
"
39
"
"
39½
"
"
36
"
"
37 1/2
"
"
38
"
"
39
"
"
40
"
"
40 1/2
"
"
41 1/2
"
"
36
"
"
37½
"
"
38
"
"
39
"
"
40
"
"
40½
"
"
41½
"
"
37
"
"
37½
"
"
38
"
"
39
"
"
39½
"
"
40
"
"
36
"
"
37
"
"
37 1/2
"
"
38
"
"
39
"
"
39 1/2
"
"
40
"
"
40 1/2
"
"
41 1/2
"
"
37
"
"
37½
"
"
38
"
"
39
"
"
39½
"
"
40
"
"
40½
"
"
36
"
"
37
"
"
38
"
"
39
"
"
39.5
"
"
36
"
"
37.5
"
"
38
"
"
39
"
"
40
"
"
40.5
"
"
41.5
"
"
42
"
"
36
"
"
37
"
"
37½
"
"
38
"
"
39
"
"
40
"
"
40½
"
"
41½
"
"
37
"
"
37 1/2
"
"
38
"
"
39
"
"
39 1/2
"
"
40
"
"
40 1/2
"
"
41 1/2
"
"
42
"
"
36
"
"
37
"
"
37 1/2
"
"
38
"
"
39
"
"
39 1/2
"
"
40
"
"
37
"
"
37,5
"
"
38
"
"
39
"
"
39,5
"
"
40
"
"
40,5
"
"
41,5
"
"
42
"
"
37.5
"
"
39
"
"
39.5
"
"
40
"
"
41.5
"
"
36
"
"
37
"
"
37 1/2
"
"
38
"
"
39
"
"
40
"
"
36
"
"
37
"
"
37 1/2
"
"
38
"
"
39
"
"
39 1/2
"
"
40
"
"
37
"
"
37½
"
"
38
"
"
39
"
"
39½
"
"
40
"
"
40½
"
"
41½
"
"
42
"
"
39
"
"
39,5
"
"
40
"
"
40,5
"
"
41,5
"
"
42
"
"
42,5
"
"
43,5
"
"
44
"
"
37
"
"
37 1/2
"
"
38
"
"
39
"
"
39 1/2
"
"
40
"
"
40 1/2
"
"
41 1/2
"
"
42
"
"
36
"
"
37 1/2
"
"
38
"
"
39
"
"
40
"
"
40 1/2
"
"
41 1/2
"
"
36
"
"
37.5
"
"
38
"
"
39
"
"
40
"
"
40.5
"
"
41.5
"
"
36
"
"
37 1/2
"
"
38
"
"
39
"
"
40
"
"
40 1/2
"
"
41 1/2
"
"
36
"
"
37 1/2
"
"
38
"
"
39
"
"
40
"
"
40 1/2
"
"
41 1/2
"
"
42
"
"
42 1/2
"
"
43 1/2
"
"
44
"
"
44 1/2
"
"
45
"
"
46
"
"
36
"
"
37
"
"
37 1/2
"
"
38
"
"
39
"
"
39 1/2
"
"
40
"
"
37
"
"
37 1/2
"
"
38
"
"
39
"
"
39 1/2
"
"
40
"
"
40 1/2
"
"
41 1/2
"
"
42
"
"
37
"
"
37 1/2
"
"
38
"
"
39
"
"
39 1/2
"
"
40
"
"
40 1/2
"
"
37
"
"
38
"
"
38 1/2
"
"
39
"
"
40
"
"
40 1/2
"
"
41
"
"
42
"
"
37
"
"
38
"
"
39
"
"
40
"
"
41
"
"
36
"
"
37
"
"
38
"
"
39
"
"
40
"
"
41
"
"
37
"
"
38
"
"
39
"
"
40
"
"
41
"
"
36 1/2
"
"
37 1/2
"
"
38
"
"
38 1/2
"
"
39
"
"
40
"
"
37 1/2
"
"
38
"
"
38 1/2
"
"
39
"
"
40
"
"
36 1/2
"
"
37 1/2
"
"
38
"
"
38 1/2
"
"
39
"
"
40
"
"
36 1/2
"
"
37 1/2
"
"
38
"
"
38 1/2
"
"
39
"
"
40
"
"
37 1/2
"
"
38
"
"
38 1/2
"
"
39
"
"
40
"
"
36 1/2
"
"
37 1/2
"
"
38
"
"
38 1/2
"
"
39
"
"
40
"
"
36 1/2
"
"
37 1/2
"
"
38
"
"
38 1/2
"
"
39
"
"
40
"
"
36 1/2
"
"
37 1/2
"
"
38
"
"
38 1/2
"
"
39
"
"
40
"
"
36,5
"
"
37,5
"
"
38
"
"
38,5
"
"
39
"
"
40
"
"
36,5
"
"
37,5
"
"
38
"
"
38,5
"
"
39
"
"
40
"
"
37 1/2
"
"
38
"
"
38 1/2
"
"
39
"
"
40
"
"
36 1/2
"
"
37 1/2
"
"
38
"
"
38 1/2
"
"
39
"
"
40
"
"
37
"
"
38
"
"
39
"
"
40
"
"
41
"
"
37
"
"
38
"
"
39
"
"
40
"
"
41
"
"
37
"
"
38
"
"
39
"
"
40
"
"
41
"
"
37
"
"
38
"
"
39
"
"
40
"
"
41
"
"
37
"
"
38
"
"
39
"
"
40
"
"
41
"
"
37,5
"
"
38
"
"
38,5
"
"
39
"
"
39,5
"
"
40
"
"
40,5
"
"
41
"
"
42
"
"
35
"
"
36
"
"
36 1/2
"
"
37
"
"
38
"
"
39
"
"
40
"
"
41
"
"
41 1/2
"
"
35
"
"
36
"
"
36,5
"
"
37
"
"
37,5
"
"
38
"
"
39
"
"
39,5
"
"
40
"
"
40,5
"
"
41,5
"
"
42
"
"
35
"
"
36
"
"
36,5
"
"
37
"
"
37,5
"
"
38
"
"
39
"
"
39,5
"
"
40
"
"
40,5
"
"
41,5
"
"
42
"
"
35
"
"
36
"
"
36,5
"
"
37
"
"
37,5
"
"
38
"
"
39
"
"
39,5
"
"
40
"
"
41
"
"
41,5
"
"
42
"
"
35
"
"
36
"
"
37
"
"
38
"
"
39
"
"
40
"
"
41
"
"
35
"
"
36
"
"
36,5
"
"
37
"
"
37,5
"
"
38
"
"
39
"
"
39,5
"
"
40
"
"
41
"
"
41,5
"
"
30
"
"
31
"
"
32
"
"
33
"
"
34
"
"
35
"
"
36
"
"
37
"
"
38
"
"
35 1/2
"
"
36
"
"
37
"
"
38
"
"
39
"
"
40
"
"
41
"
"
42
"
"
35
"
"
36
"
"
36,5
"
"
37
"
"
37,5
"
"
38
"
"
39
"
"
40
"
"
41
"
"
41,5
"
"
35
"
"
36
"
"
36 1/2
"
"
37 1/2
"
"
39
"
"
39 1/2
"
"
41
"
"
35
"
"
36
"
"
36 1/2
"
"
37 1/2
"
"
39
"
"
39 1/2
"
"
41
"
"
35
"
"
36
"
